Income per operation: 0.9772283110608866, income: 9.4e-323, operation count: 32190, sucsessful operations percentage: 18.894, self_length: 5, after_length: 40, quantity: 12, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9773638626115114, income: 9.4e-323, operation count: 32385, sucsessful operations percentage: 18.956, self_length: 5, after_length: 40, quantity: 12, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9773638626115114, income: 9.4e-323, operation count: 32385, sucsessful operations percentage: 18.956, self_length: 5, after_length: 40, quantity: 12, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9761155834770202, income: 1.385462214482935e-22, operation count: 2082, sucsessful operations percentage: 4.545, self_length: 7, after_length: 5, quantity: 3, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.976410387679818, income: 1.0765105195727435e-09, operation count: 865, sucsessful operations percentage: 4.329, self_length: 7, after_length: 5, quantity: 3, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9759525688323903, income: 1.6079612125276774e-21, operation count: 1967, sucsessful operations percentage: 4.668, self_length: 7, after_length: 5, quantity: 3, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9763060232246922, income: 1.703670521585343e-09, operation count: 842, sucsessful operations percentage: 4.367, self_length: 7, after_length: 5, quantity: 3, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9759254249229077, income: 3.281106452137072e-20, operation count: 1841, sucsessful operations percentage: 4.69, self_length: 7, after_length: 5, quantity: 3, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9763060232246922, income: 1.703670521585343e-09, operation count: 842, sucsessful operations percentage: 4.367, self_length: 7, after_length: 5, quantity: 3, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9766763381375243, income: 4.047394660625466e-11, operation count: 1014, sucsessful operations percentage: 3.763, self_length: 7, after_length: 5, quantity: 4, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.97705538181907, income: 5.099999822045847e-06, operation count: 525, sucsessful operations percentage: 4.396, self_length: 7, after_length: 5, quantity: 4, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9763912234775538, income: 4.697388032705195e-10, operation count: 899, sucsessful operations percentage: 4.094, self_length: 7, after_length: 5, quantity: 4, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9769097794118451, income: 8.071188528987575e-06, operation count: 502, sucsessful operations percentage: 4.494, self_length: 7, after_length: 5, quantity: 4, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9763980641370917, income: 9.585200228848895e-09, operation count: 773, sucsessful operations percentage: 4.082, self_length: 7, after_length: 5, quantity: 4, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9769097794118451, income: 8.071188528987575e-06, operation count: 502, sucsessful operations percentage: 4.494, self_length: 7, after_length: 5, quantity: 4, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9757859559202313, income: 1.2054165235562146e-06, operation count: 556, sucsessful operations percentage: 2.439, self_length: 7, after_length: 5, quantity: 5, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9747101336352691, income: 0.00026176101444634744, operation count: 322, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 5, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9749734393766083, income: 1.3990009937165469e-05, operation count: 441, sucsessful operations percentage: 2.985, self_length: 7, after_length: 5, quantity: 5, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9742861512407495, income: 0.0004142593276185658, operation count: 299, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 5, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9748297878119533, income: 0.00020572522421030367, operation count: 333, sucsessful operations percentage: 2.174, self_length: 7, after_length: 5, quantity: 5, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9742861512407495, income: 0.0004142593276185658, operation count: 299, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 5, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9802188275295529, income: 0.4680319687238266, operation count: 38, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 8, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9802188275295529, income: 0.4680319687238266, operation count: 38, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 8, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9801883203650028, income: 0.7407008605831417, operation count: 15, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 8, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9801883203650028, income: 0.7407008605831417, operation count: 15, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 8, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9801883203650028, income: 0.7407008605831417, operation count: 15, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 8, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9801883203650028, income: 0.7407008605831417, operation count: 15, sucsessful operations percentage: 0.0, self_length: 7, after_length: 5, quantity: 8, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: no operations, income: 1, operation count: 0, sucsessful operations percentage: no combinations, self_length: 7, after_length: 5, quantity: 12, min_profit: 0, probability_edge: 0.9. 
Income per operation: no operations, income: 1, operation count: 0, sucsessful operations percentage: no combinations, self_length: 7, after_length: 5, quantity: 12, min_profit: 0, probability_edge: 0.98. 
Income per operation: no operations, income: 1, operation count: 0, sucsessful operations percentage: no combinations, self_length: 7, after_length: 5, quantity: 12, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: no operations, income: 1, operation count: 0, sucsessful operations percentage: no combinations, self_length: 7, after_length: 5, quantity: 12, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: no operations, income: 1, operation count: 0, sucsessful operations percentage: no combinations, self_length: 7, after_length: 5, quantity: 12, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: no operations, income: 1, operation count: 0, sucsessful operations percentage: no combinations, self_length: 7, after_length: 5, quantity: 12, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9758703004980163, income: 1.3924362583473742e-106, operation count: 9979, sucsessful operations percentage: 7.62, self_length: 7, after_length: 8, quantity: 3, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9759037636676484, income: 1.1437458305588426e-56, operation count: 5281, sucsessful operations percentage: 8.083, self_length: 7, after_length: 8, quantity: 3, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9762450915849696, income: 6.9100362268086356e-96, operation count: 9114, sucsessful operations percentage: 7.751, self_length: 7, after_length: 8, quantity: 3, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9763723311567482, income: 2.1060218340270478e-51, operation count: 4880, sucsessful operations percentage: 8.106, self_length: 7, after_length: 8, quantity: 3, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9763054143212165, income: 5.876568043725127e-85, operation count: 8088, sucsessful operations percentage: 7.89, self_length: 7, after_length: 8, quantity: 3, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9765815262325741, income: 2.358762027591765e-49, operation count: 4725, sucsessful operations percentage: 8.19, self_length: 7, after_length: 8, quantity: 3, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9758412917549888, income: 1.708685727154111e-64, operation count: 6004, sucsessful operations percentage: 6.592, self_length: 7, after_length: 8, quantity: 4, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9759687047404739, income: 1.948606972992598e-37, operation count: 3475, sucsessful operations percentage: 8.167, self_length: 7, after_length: 8, quantity: 4, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9765011754961408, income: 8.47944040819456e-54, operation count: 5139, sucsessful operations percentage: 6.816, self_length: 7, after_length: 8, quantity: 4, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9767211921247468, income: 3.5880426589661136e-32, operation count: 3074, sucsessful operations percentage: 8.222, self_length: 7, after_length: 8, quantity: 4, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9766837307895418, income: 7.211251416909141e-43, operation count: 4113, sucsessful operations percentage: 7.029, self_length: 7, after_length: 8, quantity: 4, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9770784952511924, income: 4.018637718093079e-30, operation count: 2919, sucsessful operations percentage: 8.415, self_length: 7, after_length: 8, quantity: 4, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9752299239557303, income: 3.749662182404674e-42, operation count: 3803, sucsessful operations percentage: 5.68, self_length: 7, after_length: 8, quantity: 5, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9748359604990822, income: 4.425884404612596e-27, operation count: 2381, sucsessful operations percentage: 6.667, self_length: 7, after_length: 8, quantity: 5, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9762035904833349, income: 1.860789056833583e-31, operation count: 2938, sucsessful operations percentage: 5.97, self_length: 7, after_length: 8, quantity: 5, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9757735851242276, income: 8.149545941023932e-22, operation count: 1980, sucsessful operations percentage: 6.618, self_length: 7, after_length: 8, quantity: 5, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9764834511541757, income: 1.4602030695705716e-21, operation count: 2016, sucsessful operations percentage: 6.62, self_length: 7, after_length: 8, quantity: 5, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9762640960954023, income: 9.127559456990424e-20, operation count: 1825, sucsessful operations percentage: 6.923, self_length: 7, after_length: 8, quantity: 5, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9725063147739261, income: 4.02277449783191e-10, operation count: 776, sucsessful operations percentage: 3.39, self_length: 7, after_length: 8, quantity: 8, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9723346554571205, income: 6.877890033886753e-10, operation count: 752, sucsessful operations percentage: 3.509, self_length: 7, after_length: 8, quantity: 8, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9747567779816874, income: 0.00012664515311347656, operation count: 351, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 8, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9747567779816874, income: 0.00012664515311347656, operation count: 351, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 8, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.978088898235119, income: 0.008537699014006877, operation count: 215, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 8, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.978088898235119, income: 0.008537699014006877, operation count: 215, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 8, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9650828932243501, income: 0.011353814821967186, operation count: 126, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 12, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9650828932243501, income: 0.011353814821967186, operation count: 126, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 12, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9726004384371775, income: 0.34794413333002344, operation count: 38, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 12, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9726004384371775, income: 0.34794413333002344, operation count: 38, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 12, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9765022553576993, income: 0.5926680492583004, operation count: 22, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 12, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9765022553576993, income: 0.5926680492583004, operation count: 22, sucsessful operations percentage: 0.0, self_length: 7, after_length: 8, quantity: 12, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9761540462862663, income: 9.4e-323, operation count: 30723, sucsessful operations percentage: 11.039, self_length: 7, after_length: 13, quantity: 3, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9761594128959395, income: 9.4e-323, operation count: 30730, sucsessful operations percentage: 10.798, self_length: 7, after_length: 13, quantity: 3, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9761164122646132, income: 9.4e-323, operation count: 30674, sucsessful operations percentage: 10.965, self_length: 7, after_length: 13, quantity: 3, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9761655432072317, income: 9.4e-323, operation count: 30738, sucsessful operations percentage: 11.119, self_length: 7, after_length: 13, quantity: 3, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9762175238480947, income: 9.4e-323, operation count: 30806, sucsessful operations percentage: 11.139, self_length: 7, after_length: 13, quantity: 3, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9762211489630537, income: 9e-323, operation count: 30813, sucsessful operations percentage: 11.39, self_length: 7, after_length: 13, quantity: 3, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9761854449650709, income: 9.4e-323, operation count: 30764, sucsessful operations percentage: 11.322, self_length: 7, after_length: 13, quantity: 4, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.976154813092703, income: 9.4e-323, operation count: 30724, sucsessful operations percentage: 11.344, self_length: 7, after_length: 13, quantity: 4, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.976157879825378, income: 9.4e-323, operation count: 30728, sucsessful operations percentage: 11.524, self_length: 7, after_length: 13, quantity: 4, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9760856024398219, income: 9.4e-323, operation count: 30634, sucsessful operations percentage: 11.217, self_length: 7, after_length: 13, quantity: 4, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9761394675883852, income: 9.4e-323, operation count: 30704, sucsessful operations percentage: 11.85, self_length: 7, after_length: 13, quantity: 4, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9761532794305132, income: 9.4e-323, operation count: 30722, sucsessful operations percentage: 11.357, self_length: 7, after_length: 13, quantity: 4, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9761087172529708, income: 9.4e-323, operation count: 30664, sucsessful operations percentage: 10.658, self_length: 7, after_length: 13, quantity: 5, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9760856024398219, income: 9.4e-323, operation count: 30634, sucsessful operations percentage: 10.462, self_length: 7, after_length: 13, quantity: 5, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9760894580140784, income: 9.4e-323, operation count: 30639, sucsessful operations percentage: 10.955, self_length: 7, after_length: 13, quantity: 5, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9760198669203596, income: 9.4e-323, operation count: 30549, sucsessful operations percentage: 10.46, self_length: 7, after_length: 13, quantity: 5, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9760909998957186, income: 9.4e-323, operation count: 30641, sucsessful operations percentage: 11.328, self_length: 7, after_length: 13, quantity: 5, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9761017875019676, income: 9.4e-323, operation count: 30655, sucsessful operations percentage: 11.464, self_length: 7, after_length: 13, quantity: 5, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.976233530904624, income: 9.4e-323, operation count: 30827, sucsessful operations percentage: 6.641, self_length: 7, after_length: 13, quantity: 8, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.976230483602862, income: 9.4e-323, operation count: 30823, sucsessful operations percentage: 6.693, self_length: 7, after_length: 13, quantity: 8, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9761854449650709, income: 9.4e-323, operation count: 30764, sucsessful operations percentage: 5.99, self_length: 7, after_length: 13, quantity: 8, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9761854449650709, income: 9.4e-323, operation count: 30764, sucsessful operations percentage: 5.99, self_length: 7, after_length: 13, quantity: 8, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9762988594342936, income: 9.4e-323, operation count: 30913, sucsessful operations percentage: 7.451, self_length: 7, after_length: 13, quantity: 8, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9762988594342936, income: 9.4e-323, operation count: 30913, sucsessful operations percentage: 7.451, self_length: 7, after_length: 13, quantity: 8, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9762707970430154, income: 9.4e-323, operation count: 30876, sucsessful operations percentage: 5.042, self_length: 7, after_length: 13, quantity: 12, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9762707970430154, income: 9.4e-323, operation count: 30876, sucsessful operations percentage: 5.042, self_length: 7, after_length: 13, quantity: 12, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9762836988211866, income: 9.4e-323, operation count: 30893, sucsessful operations percentage: 6.098, self_length: 7, after_length: 13, quantity: 12, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9762836988211866, income: 9.4e-323, operation count: 30893, sucsessful operations percentage: 6.098, self_length: 7, after_length: 13, quantity: 12, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9762935554248863, income: 9.4e-323, operation count: 30906, sucsessful operations percentage: 5.556, self_length: 7, after_length: 13, quantity: 12, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9762935554248863, income: 9.4e-323, operation count: 30906, sucsessful operations percentage: 5.556, self_length: 7, after_length: 13, quantity: 12, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.977181361456893, income: 9.4e-323, operation count: 32123, sucsessful operations percentage: 11.525, self_length: 7, after_length: 20, quantity: 3, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9771038587694582, income: 9.4e-323, operation count: 32013, sucsessful operations percentage: 11.831, self_length: 7, after_length: 20, quantity: 3, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9771410283287892, income: 9e-323, operation count: 32068, sucsessful operations percentage: 11.472, self_length: 7, after_length: 20, quantity: 3, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9770642002805872, income: 9.4e-323, operation count: 31957, sucsessful operations percentage: 11.872, self_length: 7, after_length: 20, quantity: 3, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9771172831878733, income: 9.4e-323, operation count: 32032, sucsessful operations percentage: 11.527, self_length: 7, after_length: 20, quantity: 3, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9769858983535332, income: 9.4e-323, operation count: 31847, sucsessful operations percentage: 11.75, self_length: 7, after_length: 20, quantity: 3, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9772757642801454, income: 9.4e-323, operation count: 32258, sucsessful operations percentage: 13.567, self_length: 7, after_length: 20, quantity: 4, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9770861710459086, income: 9.4e-323, operation count: 31988, sucsessful operations percentage: 13.355, self_length: 7, after_length: 20, quantity: 4, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9771729321237765, income: 9.4e-323, operation count: 32111, sucsessful operations percentage: 13.636, self_length: 7, after_length: 20, quantity: 4, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.977080505201484, income: 9.4e-323, operation count: 31980, sucsessful operations percentage: 13.733, self_length: 7, after_length: 20, quantity: 4, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9771151645894665, income: 9.4e-323, operation count: 32029, sucsessful operations percentage: 13.725, self_length: 7, after_length: 20, quantity: 4, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9770606526624687, income: 9.4e-323, operation count: 31952, sucsessful operations percentage: 13.622, self_length: 7, after_length: 20, quantity: 4, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9771581657964346, income: 9.4e-323, operation count: 32090, sucsessful operations percentage: 14.137, self_length: 7, after_length: 20, quantity: 5, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9770364997252284, income: 9.4e-323, operation count: 31918, sucsessful operations percentage: 13.758, self_length: 7, after_length: 20, quantity: 5, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9771477395883484, income: 8.4e-323, operation count: 32080, sucsessful operations percentage: 14.141, self_length: 7, after_length: 20, quantity: 5, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.977067746801632, income: 9.4e-323, operation count: 31962, sucsessful operations percentage: 13.983, self_length: 7, after_length: 20, quantity: 5, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9770783797874107, income: 9.4e-323, operation count: 31977, sucsessful operations percentage: 14.017, self_length: 7, after_length: 20, quantity: 5, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9770464512090707, income: 9.4e-323, operation count: 31932, sucsessful operations percentage: 13.964, self_length: 7, after_length: 20, quantity: 5, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9771059794614972, income: 9.4e-323, operation count: 32016, sucsessful operations percentage: 12.347, self_length: 7, after_length: 20, quantity: 8, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9771186953689094, income: 9.4e-323, operation count: 32034, sucsessful operations percentage: 12.254, self_length: 7, after_length: 20, quantity: 8, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9770471616993257, income: 9.4e-323, operation count: 31933, sucsessful operations percentage: 12.528, self_length: 7, after_length: 20, quantity: 8, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9770471616993257, income: 9.4e-323, operation count: 31933, sucsessful operations percentage: 12.528, self_length: 7, after_length: 20, quantity: 8, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9770797967739211, income: 9.4e-323, operation count: 31979, sucsessful operations percentage: 12.402, self_length: 7, after_length: 20, quantity: 8, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9770797967739211, income: 9.4e-323, operation count: 31979, sucsessful operations percentage: 12.402, self_length: 7, after_length: 20, quantity: 8, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9770698741878753, income: 9.4e-323, operation count: 31965, sucsessful operations percentage: 9.472, self_length: 7, after_length: 20, quantity: 12, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9770698741878753, income: 9.4e-323, operation count: 31965, sucsessful operations percentage: 9.472, self_length: 7, after_length: 20, quantity: 12, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9770300977851039, income: 9.4e-323, operation count: 31909, sucsessful operations percentage: 8.969, self_length: 7, after_length: 20, quantity: 12, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9770300977851039, income: 9.4e-323, operation count: 31909, sucsessful operations percentage: 8.969, self_length: 7, after_length: 20, quantity: 12, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9769908971279705, income: 9.4e-323, operation count: 31854, sucsessful operations percentage: 8.635, self_length: 7, after_length: 20, quantity: 12, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9769908971279705, income: 9.4e-323, operation count: 31854, sucsessful operations percentage: 8.635, self_length: 7, after_length: 20, quantity: 12, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9767282505418231, income: 8.4e-323, operation count: 31495, sucsessful operations percentage: 10.642, self_length: 7, after_length: 40, quantity: 3, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9767797889395861, income: 9.4e-323, operation count: 31561, sucsessful operations percentage: 10.862, self_length: 7, after_length: 40, quantity: 3, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9766511073451816, income: 9.4e-323, operation count: 31385, sucsessful operations percentage: 10.625, self_length: 7, after_length: 40, quantity: 3, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9767170881109647, income: 9.4e-323, operation count: 31475, sucsessful operations percentage: 10.776, self_length: 7, after_length: 40, quantity: 3, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.97654994898975, income: 9.4e-323, operation count: 31248, sucsessful operations percentage: 10.467, self_length: 7, after_length: 40, quantity: 3, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9766128144006898, income: 9.4e-323, operation count: 31333, sucsessful operations percentage: 10.575, self_length: 7, after_length: 40, quantity: 3, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9768710455250567, income: 9.4e-323, operation count: 31687, sucsessful operations percentage: 12.727, self_length: 7, after_length: 40, quantity: 4, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9768160879132888, income: 9.4e-323, operation count: 31611, sucsessful operations percentage: 12.843, self_length: 7, after_length: 40, quantity: 4, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9767986785792752, income: 9.4e-323, operation count: 31587, sucsessful operations percentage: 12.742, self_length: 7, after_length: 40, quantity: 4, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9767926498724232, income: 9e-323, operation count: 31581, sucsessful operations percentage: 12.935, self_length: 7, after_length: 40, quantity: 4, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9767696048499526, income: 9.4e-323, operation count: 31547, sucsessful operations percentage: 12.631, self_length: 7, after_length: 40, quantity: 4, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9767601401935248, income: 9.4e-323, operation count: 31534, sucsessful operations percentage: 12.701, self_length: 7, after_length: 40, quantity: 4, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9768095624754549, income: 9.4e-323, operation count: 31602, sucsessful operations percentage: 13.871, self_length: 7, after_length: 40, quantity: 5, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9767870578243664, income: 9.4e-323, operation count: 31571, sucsessful operations percentage: 13.95, self_length: 7, after_length: 40, quantity: 5, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9767797889395861, income: 9.4e-323, operation count: 31561, sucsessful operations percentage: 13.794, self_length: 7, after_length: 40, quantity: 5, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9767965005740358, income: 9.4e-323, operation count: 31584, sucsessful operations percentage: 13.936, self_length: 7, after_length: 40, quantity: 5, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9767746980111256, income: 9.4e-323, operation count: 31554, sucsessful operations percentage: 13.796, self_length: 7, after_length: 40, quantity: 5, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9768131881721043, income: 9.4e-323, operation count: 31607, sucsessful operations percentage: 13.887, self_length: 7, after_length: 40, quantity: 5, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9770348446840643, income: 9e-323, operation count: 31918, sucsessful operations percentage: 15.584, self_length: 7, after_length: 40, quantity: 8, min_profit: 0, probability_edge: 0.9. 
Income per operation: 0.9770327109485905, income: 9e-323, operation count: 31915, sucsessful operations percentage: 15.571, self_length: 7, after_length: 40, quantity: 8, min_profit: 0, probability_edge: 0.98. 
Income per operation: 0.9771029155172847, income: 9e-323, operation count: 32014, sucsessful operations percentage: 16.101, self_length: 7, after_length: 40, quantity: 8, min_profit: 5e-05, probability_edge: 0.9. 
Income per operation: 0.9771029155172847, income: 9e-323, operation count: 32014, sucsessful operations percentage: 16.101, self_length: 7, after_length: 40, quantity: 8, min_profit: 5e-05, probability_edge: 0.98. 
Income per operation: 0.9771593337280269, income: 9e-323, operation count: 32094, sucsessful operations percentage: 15.887, self_length: 7, after_length: 40, quantity: 8, min_profit: 0.0001, probability_edge: 0.9. 
Income per operation: 0.9771593337280269, income: 9e-323, operation count: 32094, sucsessful operations percentage: 15.887, self_length: 7, after_length: 40, quantity: 8, min_profit: 0.0001, probability_edge: 0.98. 
Income per operation: 0.9774180676941983, income: 9e-323, operation count: 32466, sucsessful operations percentage: 14.379, self_length: 7, after_length: 40, quantity: 12, min_profit: 0, probability_edge: 0.9. 
